19,201
167,149
284,227
23,211
333,283
22,316
176,152
295,231
23,211
333,283
22,318
295,231
171,131
23,211
334,282
22,318
295,230
172,131
23,210
334,282
22,318
296,230
171,131
23,210
334,282
22,318
296,231
172,132
23,209
333,281
22,318
176,152
297,232
23,208
333,280
22,318
177,152
297,233
23,208
332,280
22,318
176,153
298,232
24,208
332,280
22,318
176,153
299,230
24,207
330,280
21,318
176,153
300,229
24,207
332,281
21,318
176,154
300,230
24,207
332,281
21,318
176,155
301,230
24,207
333,282
25,349
176,156
306,230
24,208
332,282
25,349
176,156
308,230
22,234
332,282
25,349
176,156
309,230
22,234
332,283
25,349
176,157
311,230
22,234
331,282
25,349
177,158
312,230
22,234
330,283
25,349
177,159
314,230
22,234
329,283
25,350
177,160
315,230
22,233
328,284
25,349
178,162
316,231
22,233
328,284
26,349
179,164
316,233
22,233
327,284
26,349
180,165
317,233
22,233
327,285
25,349
180,165
317,233
22,233
328,286
25,349
180,165
317,232
22,233
328,287
25,349
180,165
317,232
22,233
328,287
25,349
180,164
317,232
22,233
328,287
25,348
180,164
318,232
22,233
328,287
25,348
180,163
318,231
22,233
328,288
25,349
180,163
318,231
22,234
328,288
25,349
180,163
319,230
22,234
25,349
180,163
319,230
22,234
328,287
25,349
179,163
319,230
22,211
328,287
25,350
179,162
319,230
22,211
328,286
25,350
179,162
319,230
23,211
328,286
25,350
179,162
319,230
23,211
328,286
26,350
179,161
319,230
23,211
328,286
26,350
179,161
319,229
24,210
328,286
26,350
179,161
319,230
22,235
328,286
26,350
178,161
319,229
22,236
328,286
26,349
178,162
319,230
22,236
328,285
25,350
177,161
319,230
23,211
328,286
25,349
177,161
319,229
23,211
328,286
25,349
177,161
319,230
22,236
328,286
25,349
177,161
319,230
22,237
328,286
25,350
177,160
319,230
22,237
327,286
25,349
177,160
319,230
22,237
327,286
25,350
176,160
318,231
22,237
327,285
24,350
176,160
318,231
319,241
22,237
326,285
24,350
176,161
317,232
22,237
325,284
24,350
176,160
317,232
22,237
325,284
24,349
176,159
317,231
23,237
325,283
24,349
176,159
316,231
316,241
22,238
325,283
24,349
176,159
318,231
316,241
22,238
326,283
24,349
176,159
319,230
316,242
22,239
326,282
24,349
176,158
321,230
317,241
22,238
326,281
24,350
177,158
325,231
318,241
22,238
326,280
24,350
176,158
328,233
22,238
326,280
24,350
176,157
332,235
22,237
326,281
24,350
176,157
332,235
22,237
24,351
176,157
333,234
23,236
25,351
176,157
334,234
23,235
25,351
176,157
333,234
23,235
24,351
175,158
333,234
23,234
24,351
175,158
333,234
23,235
326,282
175,158
332,234
23,234
326,281
175,158
330,234
23,235
326,280
175,159
329,234
23,235
326,281
175,159
326,234
23,235
326,281
319,398
176,159
324,234
24,235
326,280
291,401
318,398
176,159
322,234
23,235
326,281
293,399
318,397
176,159
320,234
23,235
325,282
318,395
176,159
319,235
23,235
325,282
318,394
176,159
317,235
23,234
325,282
317,391
176,159
317,237
23,234
325,282
25,351
315,389
176,160
317,239
23,233
325,282
25,351
314,386
356,385
176,160
317,241
23,234
324,282
25,352
319,384
176,160
317,240
23,234
324,283
25,351
323,382
176,160
317,239
23,234
324,283
176,160
316,239
332,381
23,234
324,284
25,352
176,160
316,237
330,380
23,234
325,285
25,352
176,159
316,235
344,378
23,234
325,286
25,352
176,159
316,233
344,375
23,233
290,285
325,284
25,352
176,159
316,233
349,367
23,233
290,284
326,284
25,351
176,160
315,233
352,364
333,283
23,232
290,283
327,283
25,351
176,160
314,233
356,361
333,283
23,232
289,283
325,282
25,351
176,160
315,232
357,358
333,283
23,232
288,284
323,281
25,351
176,160
314,233
359,355
333,282
409,326
24,232
288,284
321,280
25,351
176,160
314,233
361,352
332,282
24,232
287,285
25,351
356,390
176,159
313,232
361,351
332,281
23,233
287,285
25,351
356,390
176,159
311,232
362,349
332,281
409,318
23,233
286,286
356,390
176,159
309,231
363,348
24,234
358,389
176,158
309,232
363,348
24,234
361,389
176,157
308,232
364,347
24,235
25,352
364,388
391,388
175,156
301,235
364,347
24,234
25,351
393,388
175,156
300,235
363,346
24,234
25,351
395,388
174,155
300,234
361,346
24,234
25,351
398,388
299,233
360,345
171,128
24,234
25,351
399,387
298,233
361,345
170,129
25,234
25,350
399,387
175,155
297,233
362,345
25,234
25,350
400,386
175,155
297,233
362,345
25,234
25,350
404,386
296,233
361,343
171,129
25,234
25,350
407,385
294,233
360,341
171,128
25,235
25,350
411,385
293,233
360,340
171,127
25,235
25,350
411,384
293,232
361,339
171,126
25,234
25,350
410,383
293,230
367,329
172,126
26,234
25,350
421,379
293,229
368,328
172,125
26,234
25,350
425,379
292,229
369,328
172,125
25,235
25,350
428,367
292,228
370,327
171,125
25,235
26,350
429,367
292,228
386,328
172,124
25,235
26,350
432,366
289,228
386,327
171,124
25,235
26,350
435,365
287,229
386,327
171,124
25,235
25,351
438,364
285,229
386,325
171,125
26,236
25,351
440,361
284,229
385,326
171,125
26,236
25,350
443,358
283,228
385,326
171,124
26,236
25,351
445,354
282,228
385,326
171,124
26,236
25,350
446,350
282,227
372,324
171,123
26,236
25,350
446,346
282,227
371,323
171,123
26,236
25,350
446,342
281,227
370,322
171,123
26,236
25,351
447,340
280,227
370,322
171,123
26,236
457,331
25,352
280,227
370,322
172,123
26,236
457,330
25,352
279,227
370,322
172,122
26,236
457,329
25,352
280,227
369,323
172,123
26,237
457,328
25,352
281,227
369,324
172,124
26,237
457,327
25,352
281,226
369,325
172,124
26,237
457,325
25,352
280,227
369,325
172,125
26,236
457,323
25,352
279,227
370,326
173,125
26,236
457,321
25,352
277,227
390,322
173,125
26,236
457,319
25,352
277,227
370,326
173,126
26,235
457,317
25,352
276,227
369,326
173,126
29,213
457,315
25,352
276,227
369,325
173,126
28,214
458,313
25,352
276,227
369,325
173,126
28,214
328,287
458,312
24,351
275,227
368,324
172,126
28,214
272,216
328,287
458,310
24,351
395,321
172,125
28,214
329,286
459,308
24,351
275,227
367,322
172,125
27,215
22,274
330,285
459,306
24,351
274,228
366,320
172,125
27,215
22,273
330,285
459,303
24,351
273,228
365,318
172,125
27,215
22,273
330,285
460,293
24,351
273,228
366,317
172,125
27,215
22,274
330,286
461,293
24,352
272,228
368,316
172,125
27,215
22,274
331,287
463,293
24,352
271,228
369,315
172,124
27,215
330,288
462,291
25,351
271,228
368,315
172,124
594,407
27,215
330,288
463,290
25,351
271,229
368,315
172,124
591,405
27,216
330,288
462,288
25,351
271,228
394,310
172,124
27,216
330,288
463,287
24,350
587,405
271,229
393,310
171,124
26,216
330,288
463,285
24,350
583,404
271,229
393,311
171,124
26,216
330,288
463,284
24,350
578,403
271,229
392,310
171,124
26,216
330,288
464,282
20,318
576,402
270,229
393,309
171,124
26,215
329,288
464,281
20,317
574,401
270,230
393,307
171,123
500,413
25,216
329,288
464,280
20,317
565,402
270,230
393,306
171,123
25,215
329,287
464,279
20,316
560,399
270,230
393,304
171,123
487,408
25,214
328,287
462,278
20,316
554,396
270,230
394,303
171,123
488,408
25,214
328,286
462,277
20,317
548,393
270,230
394,302
172,124
487,408
25,213
328,286
461,277
20,316
546,391
270,231
394,301
172,124
486,407
24,214
329,286
460,277
20,316
545,388
270,231
395,300
172,124
485,407
24,214
330,285
460,277
20,317
543,386
270,232
395,300
172,124
479,405
24,213
330,286
459,277
21,317
520,385
269,232
393,292
172,124
25,214
330,287
459,277
21,317
518,383
269,232
394,292
172,124
25,214
331,287
458,277
21,318
517,381
261,231
395,292
173,124
24,213
331,287
458,277
21,318
517,380
261,232
394,291
172,124
23,214
331,287
457,277
21,319
516,378
262,232
394,291
172,124
21,236
330,288
457,277
20,318
516,376
262,232
393,291
172,125
21,237
330,287
457,278
20,317
515,376
262,233
392,291
172,125
21,237
329,287
456,278
20,317
513,376
262,233
392,291
172,125
21,238
328,286
456,279
20,316
512,376
262,234
391,292
173,125
22,237
329,287
456,278
21,316
509,375
262,233
391,291
173,125
22,236
329,286
448,276
21,315
507,375
262,233
391,290
173,125
451,396
22,235
330,286
448,277
20,315
504,374
262,232
391,290
174,126
22,236
330,286
448,276
20,315
33,396
503,374
262,232
391,289
173,125
21,236
330,286
449,275
20,315
33,397
502,375
262,232
390,289
173,125
21,237
331,286
449,275
20,316
33,397
501,375
262,232
390,289
173,125
22,237
331,286
449,274
20,316
33,397
501,375
262,232
391,289
173,125
22,237
331,286
449,275
20,316
33,397
502,374
262,232
392,289
173,125
22,236
331,286
449,274
20,316
505,369
33,397
443,396
262,232
393,289
173,125
22,236
331,286
456,277
20,316
262,232
393,289
498,368
174,125
23,236
331,286
456,278
20,316
262,233
394,288
497,368
174,125
23,235
331,287
456,278
20,316
262,233
395,288
497,367
174,125
23,236
331,288
456,276
20,316
262,233
395,287
497,366
174,125
22,235
331,288
456,275
20,317
439,387
262,233
395,287
497,365
174,125
22,235
331,289
456,273
20,317
438,386
262,233
394,286
485,362
174,125
22,234
330,289
456,273
20,317
437,386
262,233
394,285
498,363
173,125
23,233
329,290
456,272
20,318
32,395
436,385
262,233
394,285
498,363
173,125
23,232
328,291
456,271
