20,316.5
20,316.5
20,316.5
20,317
20,317
20,317
20,317.5
20,317.5
20,317.5
20,317.5
20,317.5
20,317.5
20,317.5
20,317.5
20,317.5
20,317.5
20,317.5
20,317.5
20,318
20,318
20,318
20,318
20,318
20.5,315
20.5,315.5
20.5,315.5
20.5,316
20.5,316
20.5,316
20.5,316
20.5,316.5
20.5,316.5
20.5,316.5
20.5,316.5
20.5,316.5
20.5,316.5
20.5,317
20.5,317
20.5,317
20.5,317
20.5,317
20.5,317
20.5,317
20.5,317
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,317.5
20.5,318
20.5,318
20.5,318
20.5,318
20.5,318
20.5,318
20.5,318
20.5,318.5
20.5,318.5
20.5,318.5
20.5,318.5
20.5,319
20.5,319.5
20.5,319.5
20.5,319.5
20.5,319.5
20.5,319.5
20.5,319.5
20.5,320
20.5,320
20.5,320
20.5,320
20.5,320
20.5,320
20.5,320
20.5,320
20.5,320
20.5,320
20.5,320
20.5,320
20.5,320.5
21,236.5
21,237
21,237.5
21,315.5
21,316
21,317.5
21,317.5
21,318.5
21,318.5
21,319
21,319
21.5,212.5
21.5,212.5
21.5,233
21.5,233
21.5,233
21.5,233
21.5,233
21.5,233.5
21.5,233.5
21.5,234
21.5,234
21.5,236.5
21.5,237.5
21.5,238.5
21.5,318
21.5,318.5
21.5,318.5
22,212
22,212
22,233
22,233
22,233
22,233.5
22,233.5
22,233.5
22,233.5
22,233.5
22,233.5
22,233.5
22,233.5
22,233.5
22,233.5
22,234
22,234
22,234
22,234
22,234
22,234
22,234
22,234
22,234
22,234.5
22,234.5
22,235.5
22,236
22,236
22,236.5
22,237
22,237
22,237
22,237
22,237
22,237
22,316.5
22,318
22,318
22,318
22,318
22,318
22,318
22,318.5
22,318.5
22.5,211.5
22.5,211.5
22.5,211.5
22.5,211.5
22.5,211.5
22.5,212.5
22.5,212.5
22.5,212.5
22.5,213
22.5,213
22.5,213
22.5,233
22.5,233
22.5,233
22.5,233
22.5,233
22.5,233.5
22.5,234
22.5,234
22.5,234
22.5,234.5
22.5,234.5
22.5,234.5
22.5,234.5
22.5,234.5
22.5,234.5
22.5,234.5
22.5,235
22.5,235
22.5,235.5
22.5,235.5
22.5,235.5
22.5,235.5
22.5,236
22.5,236.5
22.5,236.5
22.5,236.5
22.5,237
22.5,237
22.5,237
22.5,237
22.5,237.5
22.5,237.5
22.5,238
22.5,238
22.5,238
22.5,238.5
22.5,238.5
22.5,239.5
22.5,273.5
22.5,273.5
22.5,274
22.5,274
22.5,274
23,211
23,211
23,211
23,211
23,211
23,211.5
23,212
23,212
23,212.5
23,212.5
23,212.5
23,213
23,213
23,232
23,232.5
23,232.5
23,233.5
23,234
23,234
23,234
23,234
23,234.5
23,234.5
23,234.5
23,235
23,235
23,235
23,235
23,235.5
23,235.5
23,235.5
23,236
23,236
23,236
23,237.5
23.5,208
23.5,208.5
23.5,209.5
23.5,210
23.5,210
23.5,211
23.5,211
23.5,211
23.5,214
23.5,232.5
23.5,232.5
23.5,232.5
23.5,233
23.5,233
23.5,233.5
23.5,233.5
23.5,233.5
23.5,234
23.5,234
23.5,234
23.5,234
23.5,234
23.5,234
23.5,234.5
23.5,234.5
23.5,234.5
23.5,235
23.5,235
23.5,235
23.5,235
23.5,235
23.5,235
23.5,235
24,207.5
24,208
24,210.5
24,213.5
24,232.5
24,232.5
24,234
24,234.5
24,235
24,350
24,350
24,351
24,351
24.5,207.5
24.5,207.5
24.5,207.5
24.5,208
24.5,213.5
24.5,214
24.5,214
24.5,234
24.5,234
24.5,234.5
24.5,234.5
24.5,235
24.5,349.5
24.5,349.5
24.5,349.5
24.5,349.5
24.5,349.5
24.5,350
24.5,350
24.5,350.5
24.5,350.5
24.5,350.5
24.5,350.5
24.5,350.5
24.5,350.5
24.5,351
24.5,351
24.5,351
24.5,351.5
24.5,351.5
24.5,351.5
24.5,351.5
24.5,352
24.5,352
25,213.5
25,214
25,214
25,234
25,234
25,234.5
25,347
25,348.5
25,348.5
25,349
25,349
25,349
25,349.5
25,349.5
25,349.5
25,350
25,350
25,350
25,350
25,350
25,350.5
25,350.5
25,350.5
25,350.5
25,350.5
25,350.5
25,350.5
25,351
25,351
25,351
25,351
25,351
25,351
25,351.5
25,351.5
25,351.5
25,351.5
25,351.5
25,352
25,352
25,352
25,352
25,352
25,352
25,352
25,352
25,352.5
25,352.5
25,352.5
25,352.5
25,352.5
25.5,214
25.5,214.5
25.5,215
25.5,216
25.5,234.5
25.5,234.5
25.5,235
25.5,235
25.5,235
25.5,235.5
25.5,235.5
25.5,235.5
25.5,235.5
25.5,349
25.5,349
25.5,349.5
25.5,349.5
25.5,349.5
25.5,349.5
25.5,349.5
25.5,349.5
25.5,349.5
25.5,349.5
25.5,349.5
25.5,349.5
25.5,349.5
25.5,350
25.5,350
25.5,350
25.5,350
25.5,350.5
25.5,350.5
25.5,350.5
25.5,350.5
25.5,350.5
25.5,351
25.5,351
25.5,351
25.5,351
25.5,351.5
25.5,351.5
25.5,351.5
25.5,351.5
25.5,351.5
25.5,351.5
25.5,351.5
25.5,351.5
25.5,352
25.5,352
25.5,352
25.5,352
25.5,352.5
26,215.5
26,216
26,216
26,234
26,234.5
26,236
26,236.5
26,236.5
26,236.5
26,236.5
26,236.5
26,236.5
26,236.5
26,236.5
26,237
26,237
26,237
26,349.5
26,349.5
26,349.5
26,350
26,350
26,350.5
26,350.5
26,350.5
26.5,216
26.5,235.5
26.5,236
26.5,236
26.5,236.5
26.5,236.5
26.5,350
26.5,350.5
27,215.5
27,215.5
27,215.5
27,216
27,216
27.5,215
27.5,215
27.5,215.5
27.5,215.5
28,214.5
28,214.5
28.5,214
28.5,214.5
29,213.5
31,391.5
31,392
31,392.5
31.5,391
31.5,391.5
31.5,392
31.5,392
31.5,394
32,392.5
32,395.5
32.5,388
32.5,388.5
32.5,389
32.5,395.5
32.5,395.5
32.5,396.5
33,390
33,390.5
33,390.5
33,390.5
33,390.5
33,390.5
33,390.5
33,391
33,391
33,391
33,391.5
33,391.5
33,391.5
33,391.5
33,391.5
33,391.5
33,391.5
33,391.5
33,395
33,395.5
33,395.5
33,396
33,396
33,396
33,396.5
33,397
33,397
33,397
33.5,396.5
33.5,396.5
33.5,397
33.5,397
33.5,397
33.5,397
167.5,149.5
170.5,129.5
171,123
171,123.5
171,123.5
171,123.5
171,124
171,124
171,124.5
171,125
171,125.5
171,128.5
171,131.5
171.5,123.5
171.5,123.5
171.5,123.5
171.5,123.5
171.5,124
171.5,124
171.5,124
171.5,124.5
171.5,124.5
171.5,125
171.5,126.5
171.5,127
171.5,128
171.5,129.5
171.5,131.5
172,122.5
172,123
172,123
172,123
172,123.5
172,123.5
172,123.5
172,124
172,124
172,124
172,124
172,124
172,124
172,124.5
172,124.5
172,124.5
172,124.5
172,124.5
172,124.5
172,124.5
172,125
172,125
172,125.5
172,125.5
172,125.5
172,126
172,126
172,131.5
172,132
172.5,123
172.5,123
172.5,123
172.5,123
172.5,123
172.5,123.5
172.5,123.5
172.5,123.5
172.5,123.5
172.5,124
172.5,124
172.5,124
172.5,124
172.5,124.5
172.5,124.5
172.5,124.5
172.5,124.5
172.5,124.5
172.5,124.5
172.5,124.5
172.5,124.5
172.5,124.5
172.5,124.5
172.5,124.5
172.5,124.5
172.5,124.5
172.5,125
172.5,125
172.5,125
172.5,125
172.5,125
172.5,125
172.5,125
172.5,125
172.5,125
172.5,125
172.5,125.5
172.5,125.5
172.5,125.5
173,123.5
173,123.5
173,124.5
173,124.5
173,124.5
173,124.5
173,124.5
173,124.5
173,124.5
173,124.5
173,124.5
173,125
173,125
173,125
173,125
173,125
173,126
173,126
173,126.5
173.5,124
173.5,124.5
173.5,125
173.5,125
173.5,125
173.5,125
173.5,125
173.5,125
173.5,125
173.5,125
173.5,125
173.5,125
173.5,125
173.5,125
173.5,125
173.5,125
173.5,125.5
173.5,125.5
173.5,125.5
173.5,125.5
173.5,125.5
173.5,125.5
173.5,125.5
173.5,126
173.5,126
173.5,126
174,123.5
174,123.5
174,123.5
174,124
174,124
174,125.5
174,125.5
174,125.5
174,125.5
174,125.5
174,125.5
174,126
174.5,155.5
175,155.5
175,156
175.5,155.5
175.5,156.5
175.5,158
175.5,158
175.5,158.5
175.5,158.5
175.5,159
175.5,159
176,152
176,155
176,156
176,156.5
176,157
176,157.5
176,157.5
176,158
176,159.5
176,159.5
176,159.5
176,159.5
176,159.5
176,160
176,160
176,160
176,160
176,160
176,160
176,160.5
176,161
176.5,152.5
176.5,153
176.5,153
176.5,153
176.5,154
176.5,156.5
176.5,157
176.5,157.5
176.5,157.5
176.5,157.5
176.5,158
176.5,158.5
176.5,159
176.5,159
176.5,159
176.5,159
176.5,159
176.5,159
176.5,159.5
176.5,159.5
176.5,159.5
176.5,159.5
176.5,159.5
176.5,160
176.5,160
176.5,160
176.5,160.5
176.5,160.5
176.5,160.5
176.5,160.5
177,152.5
177,158
177,158.5
177,159.5
177,160
177,160.5
177,161
177,161
177.5,160.5
177.5,161.5
177.5,161.5
178,162
178.5,161.5
178.5,162.5
179,161
179,161.5
179,161.5
179,162
179,162.5
179,164
179.5,162.5
179.5,163
180,163.5
180,163.5
180,163.5
180,163.5
180,164
180,164.5
180,165
180,165
180,165.5
180,165.5
261.5,231.5
261.5,232
261.5,234
261.5,234.5
